"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2011"	"2011"	391	12869257	3.0
	"Illinois"	"17"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2012"	"2012"	334	12875255	2.6
	"Illinois"	"17"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2013"	"2013"	357	12882135	2.8
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"1999"	"1999"	819	12359020	6.6
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2000"	"2000"	758	12419293	6.1
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2001"	"2001"	780	12488445	6.2
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2002"	"2002"	860	12525556	6.9
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2003"	"2003"	1454	12556006	11.6
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2004"	"2004"	1058	12589773	8.4
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2005"	"2005"	1126	12609903	8.9
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2006"	"2006"	1273	12643955	10.1
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2007"	"2007"	1115	12695866	8.8
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2008"	"2008"	1235	12747038	9.7
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2009"	"2009"	1074	12796778	8.4
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2010"	"2010"	1304	12830632	10.2
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2011"	"2011"	1433	12869257	11.1
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2012"	"2012"	1574	12875255	12.2
	"Illinois"	"17"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2013"	"2013"	1329	12882135	10.3
	"Illinois"	"17"	"Codes for special purposes"	"U00-U99"	"2001"	"2001"	10	12488445	Unreliable
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"1999"	"1999"	6439	12359020	52.1
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2000"	"2000"	6276	12419293	50.5
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2001"	"2001"	6554	12488445	52.5
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2002"	"2002"	6656	12525556	53.1
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2003"	"2003"	6142	12556006	48.9
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2004"	"2004"	6258	12589773	49.7
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2005"	"2005"	6335	12609903	50.2
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2006"	"2006"	6496	12643955	51.4
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2007"	"2007"	6525	12695866	51.4
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2008"	"2008"	6548	12747038	51.4
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2009"	"2009"	6282	12796778	49.1
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2010"	"2010"	6211	12830632	48.4
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2011"	"2011"	6475	12869257	50.3
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2012"	"2012"	6853	12875255	53.2
	"Illinois"	"17"	"External causes of morbidity and mortality"	"V01-Y89"	"2013"	"2013"	6884	12882135	53.4
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"1999"	"1999"	1174	6044969	19.4
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	1177	6080485	19.4
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	1164	6127760	19.0
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	1220	6155967	19.8
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	1253	6196638	20.2
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	1232	6233007	19.8
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	1298	6278616	20.7
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	1340	6332669	21.2
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	1318	6379599	20.7
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	1386	6424806	21.6
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	1406	6459325	21.8
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	1442	6483802	22.2
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	1528	6516922	23.4
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	1587	6537334	24.3
	"Indiana"	"18"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	1635	6570902	24.9
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"1999"	"1999"	13174	6044969	217.9
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2000"	"2000"	13147	6080485	216.2
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2001"	"2001"	13117	6127760	214.1
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2002"	"2002"	13155	6155967	213.7
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2003"	"2003"	13272	6196638	214.2
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2004"	"2004"	12812	6233007	205.6
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2005"	"2005"	13122	6278616	209.0
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2006"	"2006"	13217	6332669	208.7
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2007"	"2007"	13062	6379599	204.7
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2008"	"2008"	13490	6424806	210.0
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2009"	"2009"	13414	6459325	207.7
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2010"	"2010"	13467	6483802	207.7
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2011"	"2011"	13456	6516922	206.5
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2012"	"2012"	13700	6537334	209.6
	"Indiana"	"18"	"Neoplasms"	"C00-D48"	"2013"	"2013"	13660	6570902	207.9
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"1999"	"1999"	210	6044969	3.5
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2000"	"2000"	206	6080485	3.4
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2001"	"2001"	193	6127760	3.1
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2002"	"2002"	192	6155967	3.1
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2003"	"2003"	228	6196638	3.7
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2004"	"2004"	220	6233007	3.5
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2005"	"2005"	224	6278616	3.6
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2006"	"2006"	176	6332669	2.8
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2007"	"2007"	225	6379599	3.5
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2008"	"2008"	221	6424806	3.4
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2009"	"2009"	221	6459325	3.4
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2010"	"2010"	242	6483802	3.7
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2011"	"2011"	261	6516922	4.0
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2012"	"2012"	248	6537334	3.8
	"Indiana"	"18"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2013"	"2013"	283	6570902	4.3
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"1999"	"1999"	2178	6044969	36.0
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2000"	"2000"	2238	6080485	36.8
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2001"	"2001"	2302	6127760	37.6
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2002"	"2002"	2292	6155967	37.2
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	2337	6196638	37.7
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	2239	6233007	35.9
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	2384	6278616	38.0
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	2326	6332669	36.7
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	2207	6379599	34.6
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	2348	6424806	36.5
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	2276	6459325	35.2
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	2259	6483802	34.8
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	2655	6516922	40.7
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	2706	6537334	41.4
	"Indiana"	"18"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	2867	6570902	43.6
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	920	6044969	15.2
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	1089	6080485	17.9
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	1163	6127760	19.0
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	1178	6155967	19.1
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	1322	6196638	21.3
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	1391	6233007	22.3
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	1517	6278616	24.2
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	1806	6332669	28.5
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	1745	6379599	27.4
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	2176	6424806	33.9
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	2343	6459325	36.3
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	2570	6483802	39.6
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2011"	"2011"	3000	6516922	46.0
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2012"	"2012"	3297	6537334	50.4
	"Indiana"	"18"	"Mental and behavioural disorders"	"F01-F99"	"2013"	"2013"	3688	6570902	56.1
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"1999"	"1999"	2017	6044969	33.4
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2000"	"2000"	2236	6080485	36.8
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2001"	"2001"	2310	6127760	37.7
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2002"	"2002"	2519	6155967	40.9
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2003"	"2003"	2724	6196638	44.0
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2004"	"2004"	2671	6233007	42.9
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2005"	"2005"	2814	6278616	44.8
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2006"	"2006"	2918	6332669	46.1
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2007"	"2007"	2887	6379599	45.3
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2008"	"2008"	3284	6424806	51.1
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2009"	"2009"	3171	6459325	49.1
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2010"	"2010"	3272	6483802	50.5
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2011"	"2011"	3486	6516922	53.5
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2012"	"2012"	3576	6537334	54.7
	"Indiana"	"18"	"Diseases of the nervous system"	"G00-G98"	"2013"	"2013"	3676	6570902	55.9
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"1999"	"1999"	22165	6044969	366.7
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2000"	"2000"	21837	6080485	359.1
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2001"	"2001"	21037	6127760	343.3
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2002"	"2002"	20647	6155967	335.4
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2003"	"2003"	20600	6196638	332.4
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2004"	"2004"	19576	6233007	314.1
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2005"	"2005"	19408	6278616	309.1
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2006"	"2006"	19067	6332669	301.1
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2007"	"2007"	18141	6379599	284.4
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2008"	"2008"	18196	6424806	283.2
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2009"	"2009"	17811	6459325	275.7
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2010"	"2010"	17796	6483802	274.5
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2011"	"2011"	17751	6516922	272.4
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2012"	"2012"	18030	6537334	275.8
	"Indiana"	"18"	"Diseases of the circulatory system"	"I00-I99"	"2013"	"2013"	18178	6570902	276.6
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"1999"	"1999"	5384	6044969	89.1
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2000"	"2000"	5421	6080485	89.2
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2001"	"2001"	5417	6127760	88.4
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2002"	"2002"	5553	6155967	90.2
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2003"	"2003"	5775	6196638	93.2
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2004"	"2004"	5453	6233007	87.5
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2005"	"2005"	5983	6278616	95.3
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2006"	"2006"	5640	6332669	89.1
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2007"	"2007"	5473	6379599	85.8
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2008"	"2008"	6431	6424806	100.1
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2009"	"2009"	6098	6459325	94.4
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2010"	"2010"	6260	6483802	96.5
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2011"	"2011"	6425	6516922	98.6
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2012"	"2012"	6381	6537334	97.6
	"Indiana"	"18"	"Diseases of the respiratory system"	"J00-J98"	"2013"	"2013"	6839	6570902	104.1
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"1999"	"1999"	1778	6044969	29.4
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2000"	"2000"	1787	6080485	29.4
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2001"	"2001"	1878	6127760	30.6
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2002"	"2002"	1895	6155967	30.8
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2003"	"2003"	1886	6196638	30.4
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2004"	"2004"	1883	6233007	30.2
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2005"	"2005"	1834	6278616	29.2
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2006"	"2006"	1933	6332669	30.5
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2007"	"2007"	1828	6379599	28.7
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2008"	"2008"	1922	6424806	29.9
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2009"	"2009"	1911	6459325	29.6
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2010"	"2010"	2031	6483802	31.3
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2011"	"2011"	2084	6516922	32.0
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2012"	"2012"	2150	6537334	32.9
	"Indiana"	"18"	"Diseases of the digestive system"	"K00-K92"	"2013"	"2013"	2154	6570902	32.8
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"1999"	"1999"	62	6044969	1.0
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2000"	"2000"	74	6080485	1.2
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2001"	"2001"	80	6127760	1.3
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2002"	"2002"	83	6155967	1.3
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2003"	"2003"	75	6196638	1.2
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2004"	"2004"	60	6233007	1.0
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2005"	"2005"	105	6278616	1.7
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2006"	"2006"	79	6332669	1.2
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2007"	"2007"	79	6379599	1.2
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2008"	"2008"	89	6424806	1.4
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2009"	"2009"	79	6459325	1.2
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2010"	"2010"	87	6483802	1.3
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2011"	"2011"	71	6516922	1.1
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2012"	"2012"	86	6537334	1.3
	"Indiana"	"18"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2013"	"2013"	89	6570902	1.4
	"Indiana"	"18"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"1999"	"1999"	306	6044969	5.1
